Datum,Prometni_dogodki
2022-01-01 06:00:00,"LOKACIJA: vzhodna mariborska obvoznica, med razcepom Dragučova in priključkom Pesnica | SMER: v obe smeri | TIP: delo
"
2022-01-04 12:30:00,"LOKACIJA: dolenjska avtocesta, med priključkom Šmarje Sap in razcepom Malence | SMER: proti Ljubljani | TIP: delo
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
"
2022-01-04 13:00:00,"LOKACIJA: dolenjska avtocesta, med priključkom Šmarje Sap in razcepom Malence | SMER: proti Ljubljani | TIP: delo
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
"
2022-01-04 14:00:00,"LOKACIJA: vzhodna mariborska obvoznica, med razcepom Dragučova in krožiščem Pesnica | SMER: v obe smeri | TIP: delo
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
"
2022-01-04 14:30:00,"LOKACIJA: glavna cesta od Tomačevega proti Črnučam | SMER: - | TIP: oviran promet
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
"
2022-01-04 15:30:00,"LOKACIJA: regionalna cesta Ljubljana-Medvode, Medno | SMER: - | TIP: nesreča
LOKACIJA: vzhodna mariborska obvoznica, med razcepom Dragučova in priključkom Pesnica | SMER: v obe smeri | TIP: delo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: povečan promet
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
"
2022-01-04 16:30:00,"LOKACIJA: regionalna cesta Ljubljana-Medvode, Medno | SMER: - | TIP: nesreča
LOKACIJA: vzhodna mariborska obvoznica, med razcepom Dragučova in priključkom Pesnica | SMER: v obe smeri | TIP: delo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: povečan promet
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
"
2022-01-04 17:00:00,"LOKACIJA: primorska avtocesta, pred razcepom Nanos | SMER: proti Kopru | TIP: pokvarjeno vozilo
LOKACIJA: vzhodna mariborska obvoznica, med razcepom Dragučova in krožiščem Pernica | SMER: proti Šentilju | TIP: pokvarjeno vozilo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: povečan promet
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
"
2022-01-04 17:30:00,"LOKACIJA: vzhodna mariborska obvoznica, med razcepom Dragučova in priključkom Pesnica | SMER: v obe smeri | TIP: delo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: povečan promet
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
"
2022-01-04 18:00:00,"LOKACIJA: vzhodna mariborska obvoznica, med razcepom Dragučova in priključkom Pesnica | SMER: v obe smeri | TIP: delo
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
"
2022-01-04 18:30:00,"LOKACIJA: štajerska avtocesta, pred priključkom Slovenska Bistrica - sever | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: vzhodna mariborska obvoznica, med razcepom Dragučova in priključkom Pesnica | SMER: v obe smeri | TIP: delo
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
"
2022-01-04 20:00:00,"LOKACIJA: dolenjska avtocesta, med Grosupljim in Višnjo Goro | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: štajerska avtocesta, predor Podmilj | SMER: v obe smeri | TIP: omejitev hitrosti
LOKACIJA: regionalna cesta Maribor - Ptuj, med Zlatoličjem in Hajdino | SMER: - | TIP: požar
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
"
2022-01-05 05:30:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja gora | SMER: proti Obrežju | TIP: goreče vozilo
LOKACIJA: štajerska avtocesta, med priključkom Slovenska Bistrica-jug in počivališčem Tepanje | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
"
2022-01-05 06:00:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja Gora | SMER: proti Obrežju | TIP: goreče vozilo
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-05 06:30:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja Gora | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-05 07:00:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja Gora | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: regionalna cesta Črni Kal-Kortine-Rižana, pri avtocestnem priključku Črni Kal | SMER: - | TIP: delo
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-05 07:00:00,"LOKACIJA: avtocestni odsek od razcepa Gabrk proti Fernetičem, med priključkoma Sežana-vzhod in Sežana-zahod | SMER: - | TIP: oviran promet
LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja Gora | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-05 08:00:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja Gora | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: dolenjska avtocesta, med priključkoma Smednik in Kronovo | SMER: proti Ljubljani | TIP: delo
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-05 08:30:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja Gora | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: dolenjska avtocesta, med razcepom Malence in priključkom Šmarje-Sap | SMER: proti Obrežju | TIP: delo
LOKACIJA: pomurska avtocesta, med priključkom Turnišče in razcepom Dolga vas | SMER: proti Lendavi | TIP: delo
"
2022-01-05 09:00:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja Gora | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: gorenjska avtocesta, izvoz Brezje | SMER: proti Karavankam | TIP: pokvarjeno vozilo
"
2022-01-05 09:30:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja Gora | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: gorenjska avtocesta, izvoz Brezje | SMER: proti Karavankam | TIP: pokvarjeno vozilo
"
2022-01-05 10:00:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja Gora | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: obalna hitra cesta, predor Markovec | SMER: proti Portorožu | TIP: delo
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-05 10:30:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja Gora | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: obalna hitra cesta, predor Markovec | SMER: proti Portorožu | TIP: delo
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-05 11:00:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja Gora | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: obalna hitra cesta, predor Markovec | SMER: proti Portorožu | TIP: delo
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-05 11:30:00,"LOKACIJA: dolenjska avtocesta, med priključkom Šmarje Sap in razcepom Malence | SMER: proti Ljubljani | TIP: delo
LOKACIJA: dolenjska avtocesta, med Grosupljim in Višnjo Goro | SMER: proti Obrežju | TIP: pokvarjeno vozilo
"
2022-01-05 12:00:00,"LOKACIJA: regionalna cesta Preddvor-Spodnje Jezersko, Kokra | SMER: - | TIP: oviran promet
LOKACIJA: dolenjska avtocesta, med Grosupljim in Višnjo Goro | SMER: proti Obrežju | TIP: pokvarjeno vozilo
"
2022-01-05 12:30:00,"LOKACIJA: primorska avtocesta, med Vrhniko in Brezovico | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-zahod in Grosuplje-vzhod | SMER: proti Obrežju | TIP: oviran promet
LOKACIJA: regionalna cesta Preddvor-Spodnje Jezersko, Kokra | SMER: - | TIP: oviran promet
"
2022-01-05 13:00:00,"LOKACIJA: primorska avtocesta, med Vrhniko in Brezovico | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: dolenjska avtocesta, med priključkoma Vučja vas in Kronovo | SMER: proti Ljubljani | TIP: delo
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-05 14:00:00,"LOKACIJA: zahodna ljubljanska obvoznica, med razcepoma Koseze in Kozarje | SMER: proti primorski avtocesti | TIP: oviran promet
LOKACIJA: štajerska avtocesta, pred priključkom Slovenske Konjice | SMER: proti Ljubljani | TIP: vozilo
"
2022-01-05 14:30:00,"LOKACIJA: podravska avtocesta, razcep Slivnica | SMER: iz smeri Maribora proti Ptuju | TIP: prometna nesreča
LOKACIJA: zahodna ljubljanska obvoznica, razcep Kozarje | SMER: iz smeri Brda proti Viču | TIP: oviran promet
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-05 15:30:00,"LOKACIJA: podravska avtocesta, razcep Slivnica | SMER: iz smeri Maribora proti Ptuju | TIP: prometna nesreča
LOKACIJA: zahodna ljubljanska obvoznica, razcep Kozarje | SMER: iz smeri Brda proti Viču | TIP: oviran promet
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Korensko sedlo | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Jezerski vrh | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Pavličevo sedlo | SMER: - | TIP: omejitev
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-05 15:30:00,"LOKACIJA: štajerska avtocesta, med Šentrupertom in Vranskim | SMER: proti Ljubljani | TIP: prometna nesreča
LOKACIJA: štajerska avtocesta, med Šentrupertom in Vranskim | SMER: proti Mariboru | TIP: zastoj
LOKACIJA: zahodna ljubljanska obvoznica, razcep Kozarje | SMER: iz smeri Brda proti Viču | TIP: oviran promet
LOKACIJA: štajerska avtocesta, priključek Sneberje | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Korensko sedlo | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Jezerski vrh | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Pavličevo sedlo | SMER: - | TIP: omejitev
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: izstop | TIP: povečan promet
"
2022-01-05 16:30:00,"LOKACIJA: štajerska avtocesta, med Šentrupertom in Vranskim | SMER: proti Ljubljani | TIP: prometna nesreča
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: izstop | TIP: povečan promet
"
2022-01-05 17:00:00,"LOKACIJA: štajerska avtocesta, pred uvozom Trojane | SMER: proti Mariboru | TIP: prometna nesreča
LOKACIJA: vipavska hitra cesta, med Vipavo in razcepom Nanos | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: povečan promet
LOKACIJA: mejni prehod Gruškovje | SMER: izstop | TIP: povečan promet
"
2022-01-05 17:30:00,"LOKACIJA: štajerska avtocesta, pred uvozom Trojane | SMER: proti Mariboru | TIP: prometna nesreča
LOKACIJA: dolenjska avtocesta, izvoz Šmarje Sap | SMER: proti Obrežju | TIP: nesreča
LOKACIJA: vipavska hitra cesta, med Vipavo in razcepom Nanos | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: povečan promet
LOKACIJA: mejni prehod Gruškovje | SMER: izstop | TIP: povečan promet
"
2022-01-05 18:00:00,"LOKACIJA: dolenjska avtocesta, izvoz Šmarje Sap | SMER: proti Obrežju | TIP: prometna nesreča
LOKACIJA: gorenjska avtocesta, med priključkoma Naklo in Podtabor | SMER: proti Avstriji | TIP: pokvarjeno vozilo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: povečan promet
"
2022-01-05 18:30:00,"LOKACIJA: gorenjska avtocesta, med priključkoma Naklo in Podtabor | SMER: proti Avstriji | TIP: pokvarjeno vozilo
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Korensko sedlo | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Jezerski vrh | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Pavličevo sedlo | SMER: - | TIP: omejitev
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: povečan promet
"
2022-01-05 18:30:00,"LOKACIJA: gorenjska avtocesta, med priključkoma Naklo in Podtabor | SMER: proti Avstriji | TIP: pokvarjeno vozilo
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Korensko sedlo | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Jezerski vrh | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Pavličevo sedlo | SMER: - | TIP: omejitev
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: povečan promet
"
2022-01-05 20:00:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja Gora | SMER: proti Obrežju | TIP: zapora ceste
LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-vzhod in Višnja Gora | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: primorska avtocesta, med priključkom Razdrto in počivališčem Studenec | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: primorska avtocesta, med priključkoma Logatec in Senožeče | SMER: v obe smeri | TIP: zastoj
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta Podnanos-Manče-Vipava-Ajdovščina-Selo-Ajševica | SMER: - | TIP: prepoved prometa
"
2022-01-05 21:00:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Višnja Gora in Grosuplje-vzhod | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: dolenjska avtocesta | SMER: v obe smeri | TIP: oviran promet
LOKACIJA: primorska avtocesta | SMER: v obe smeri | TIP: oviran promet
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta Podnanos-Manče-Vipava-Ajdovščina-Selo-Ajševica-Vogrsko | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta Ajdovščina-Col-Črni vrh-Godovič | SMER: - | TIP: prepoved prometa
"
2022-01-05 22:00:00,"LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora ceste
LOKACIJA: dolenjska avtocesta | SMER: v obe smeri | TIP: oviran promet
LOKACIJA: primorska avtocesta | SMER: v obe smeri | TIP: oviran promet
LOKACIJA: cesta čez prelaz Korensko sedlo | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Jezerski vrh | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Pavličevo sedlo | SMER: - | TIP: omejitev
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: zapora ceste
LOKACIJA: cesta Poljčane-Majšperk, Novaki | SMER: - | TIP: poplava
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: povečan promet
"
2022-01-06 05:30:00,"LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora ceste
LOKACIJA: uvoz Nanos | SMER: proti Kopru | TIP: zapora
LOKACIJA: vipavska hitra cesta, med Selom in razcepom Nanos | SMER: - | TIP: prepoved prometa
LOKACIJA: cesta Poljčane-Majšperk, Novaki | SMER: - | TIP: poplava
"
2022-01-06 06:00:00,"LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora ceste
LOKACIJA: uvoz Nanos | SMER: proti Kopru | TIP: zapora
LOKACIJA: vipavska hitra cesta, med Selom in razcepom Nanos | SMER: - | TIP: prepoved prometa
LOKACIJA: cesta Poljčane-Majšperk, Novaki | SMER: - | TIP: poplava
"
2022-01-06 06:30:00,"LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora ceste
LOKACIJA: uvoz Nanos | SMER: proti Kopru | TIP: zapora
LOKACIJA: cesta Poljčane-Majšperk, Novaki | SMER: - | TIP: poplava
"
2022-01-06 07:00:00,"LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora ceste
LOKACIJA: uvoz Nanos | SMER: proti Kopru | TIP: zapora
LOKACIJA: vipavska hitra cesta, med Selom in razcepom Nanos | SMER: - | TIP: prepoved prometa
LOKACIJA: cesta Poljčane-Majšperk, Novaki | SMER: - | TIP: poplava
"
2022-01-06 08:00:00,"LOKACIJA: štajerska avtocesta, med priključkoma Slovenske Konjice in Slovenska Bistrica-jug | SMER: proti Mariboru | TIP: delo
LOKACIJA: vipavska hitra cesta, med Selom in razcepom Nanos | SMER: - | TIP: prepoved prometa
LOKACIJA: cesta Poljčane-Majšperk, Novaki | SMER: - | TIP: poplava
"
2022-01-06 08:30:00,"LOKACIJA: štajerska avtocesta, med priključkoma Blagovica in Trojane | SMER: proti Mariboru | TIP: pokvarjeno vozilo
LOKACIJA: vipavska hitra cesta, med Selom in razcepom Nanos | SMER: - | TIP: prepoved prometa
LOKACIJA: cesta Poljčane-Majšperk, Novaki | SMER: - | TIP: poplava
"
2022-01-06 09:00:00,"LOKACIJA: štajerska avtocesta, med priključkoma Blagovica in Trojane | SMER: proti Mariboru | TIP: pokvarjeno vozilo
LOKACIJA: vipavska hitra cesta, med Selom in razcepom Nanos | SMER: - | TIP: prepoved prometa
"
2022-01-06 09:30:00,"LOKACIJA: štajerska avtocesta, med priključkoma Blagovica in Trojane | SMER: proti Mariboru | TIP: pokvarjeno vozilo
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
"
2022-01-06 10:00:00,"LOKACIJA: štajerska avtocesta, med priključkoma Blagovica in Trojane | SMER: proti Mariboru | TIP: pokvarjeno vozilo
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
"
2022-01-06 10:30:00,"LOKACIJA: štajerska avtocesta, med priključkoma Blagovica in Trojane | SMER: proti Mariboru | TIP: pokvarjeno vozilo
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
"
2022-01-06 11:00:00,"LOKACIJA: vzhodna mariborska obvoznica, med razcepom Dragučova in priključkom Pesnica | SMER: v obe smeri | TIP: delo
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
"
2022-01-06 11:30:00,"LOKACIJA: vzhodna mariborska obvoznica, med razcepom Dragučova in priključkom Pesnica | SMER: v obe smeri | TIP: delo
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
"
2022-01-06 12:00:00,"LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: zapora ceste
"
2022-01-06 12:30:00,"LOKACIJA: štajerska avtocesta, pri Slovenski Bistrici | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: gorenjska avtocesta, pred priključkom Šmartno | SMER: proti Ljubljani | TIP: vozilo
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
"
2022-01-06 13:00:00,"LOKACIJA: štajerska avtocesta, pri Slovenski Bistrici | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: gorenjska avtocesta, pred priključkom Šmartno | SMER: proti Ljubljani | TIP: vozilo
LOKACIJA: dolenjska avtocesta, med Višnjo Goro in Ivančno Gorico | SMER: proti Obrežju | TIP: vozilo
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: zapora ceste
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: povečan promet
"
2022-01-06 13:00:00,"LOKACIJA: štajerska avtocesta, pri Slovenski Bistrici | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: gorenjska avtocesta, pred priključkom Šmartno | SMER: proti Ljubljani | TIP: vozilo
LOKACIJA: dolenjska avtocesta, med Višnjo Goro in Ivančno Gorico | SMER: proti Obrežju | TIP: vozilo
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: zapora ceste
"
2022-01-06 14:00:00,"LOKACIJA: štajerska avtocesta, pri Slovenski Bistrici | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-06 14:30:00,"LOKACIJA: štajerska avtocesta, pri priključku Slovenska Bistrica-jug | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: primorska avtocesta, med priključkom Unec in počivališčem Ravbarkomanda | SMER: proti Kopru | TIP: oviran promet
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-06 15:30:00,"LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: zapora ceste
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-06 16:30:00,"LOKACIJA: gorenjska avtocesta, pred priključkom Kranj - zahod | SMER: proti Karavankam | TIP: prometna nesreča
LOKACIJA: vipavska hitra cesta, med razcepom Nanos in priključkom Selo | SMER: - | TIP: prepoved prometa
